Date,VIX,VXD,VXN,HS&P500,HDJIA,HNASDAQ
20/06/2014,10.85,10.6,12.27,7.372375976,7.15784274,9.609498092
23/06/2014,10.98,10.19,12.3,7.359311219,7.137339251,9.529911754
24/06/2014,12.13,11.17,12.61,7.055421795,7.159385756,8.330902798
25/06/2014,11.59,11.02,12.54,7.195750596,7.201442121,8.595599852
26/06/2014,11.63,11.15,12.2,7.073840067,6.992875595,8.475024243
27/06/2014,11.26,11.02,12.03,6.55620964,6.356608402,8.273983665
30/06/2014,11.57,11.06,12.21,6.466543634,6.322970946,8.086767451
01/07/2014,11.15,10.47,11.98,6.657345289,6.694968268,8.457292662
02/07/2014,10.82,10.18,11.59,6.388227788,6.253980161,8.375847123
03/07/2014,10.32,9.71,11.36,6.148039188,5.803863918,8.074240092
07/07/2014,11.33,10.75,12.44,6.214720664,5.849228408,8.033750549
08/07/2014,11.98,11.21,13.74,6.424970186,6.082393012,8.489590933
09/07/2014,11.65,10.79,13.22,6.330903237,6.113037303,7.984766567
10/07/2014,12.59,11.75,14.13,6.435029292,6.186835792,7.997900452
11/07/2014,12.08,11.21,13.66,6.258726082,6.100364351,7.998238893
14/07/2014,11.82,10.82,13.59,6.391929636,6.384108232,8.208234493
15/07/2014,11.96,11.16,14.33,6.412943055,6.368232489,8.27704782
16/07/2014,11,10.3,13.38,6.526582919,6.492521458,8.379128346
17/07/2014,14.54,13.35,15.85,7.352510512,7.037939695,9.226862038
18/07/2014,12.06,11.59,13.4,7.702839737,7.145253261,9.992602854
21/07/2014,12.81,12.01,14.17,7.614919752,7.030305975,9.909735918
22/07/2014,12.24,11.43,13.26,7.74768108,7.101059967,10.11401684
23/07/2014,11.52,11.3,12.91,7.764021892,7.115505683,10.26506206
24/07/2014,11.84,11.39,13.08,7.697347436,6.898333572,10.26481351
25/07/2014,12.69,12.04,13.36,7.550043207,6.956675889,10.016661
28/07/2014,12.56,12.01,13.84,7.495651212,6.929579357,9.976790034
29/07/2014,13.28,12.56,14.2,7.605790724,7.032607115,9.989171616
30/07/2014,13.33,12.7,13.93,7.579701806,7.037638871,10.06619628
31/07/2014,16.950001,15.74,16.82,9.276018102,8.734982221,11.62970818
01/08/2014,17.030001,16.11,17.26,9.305594672,8.816604118,11.66526776
04/08/2014,15.12,14.48,16.08,9.522813416,8.906137664,11.86526969
05/08/2014,16.870001,15.73,17.02,9.927859828,9.234269614,12.12581726
06/08/2014,16.370001,15.2,17.07,9.751087659,9.009771772,12.1179269
07/08/2014,16.66,15.63,17.37,9.780721083,9.066566242,11.99331679
08/08/2014,15.77,14.8,17.02,10.33032029,9.637157169,12.20528525
11/08/2014,14.23,13.71,15.27,10.34642016,9.640752637,12.24691717
12/08/2014,14.13,13.51,15.13,10.35672592,9.632390098,12.24715731
13/08/2014,12.9,12.37,13.81,10.35832108,9.505827316,12.21634388
14/08/2014,12.42,11.77,12.95,10.4328706,9.560237665,12.29792488
15/08/2014,13.15,12.83,13.37,10.31130471,9.471119249,12.24460995
18/08/2014,12.32,11.47,12.85,10.54249584,9.924509104,12.44404856
19/08/2014,12.21,11.2,12.66,10.44371464,9.819611831,12.0378193
20/08/2014,11.78,10.98,12.66,10.38147791,9.779128541,11.84194188
21/08/2014,11.76,10.73,12.5,10.34758501,9.75931295,11.81181647
22/08/2014,11.47,10.75,12.23,10.35491603,9.768593392,11.67590121
25/08/2014,11.7,10.83,12.45,10.35273697,9.666637211,11.57694871
26/08/2014,11.63,10.69,12.34,10.34206904,9.679472998,11.52782869
27/08/2014,11.78,10.7,12.34,10.27015463,9.592977616,11.45215148
28/08/2014,12.05,11.05,12.65,9.692896853,9.22454512,10.7407987
29/08/2014,12.09,11.37,12.71,9.275094297,8.986597232,9.763471003
02/09/2014,12.25,11.74,12.98,9.252027866,8.964305277,9.799553692
03/09/2014,12.36,11.79,13.56,9.139881009,8.904391311,9.748072311
04/09/2014,12.64,12.04,13.78,9.136555259,8.893946696,9.587082775
05/09/2014,12.09,11.5,13.24,9.251317595,8.967967279,9.733449371
08/09/2014,12.66,11.89,13.66,9.187218186,8.731911091,9.65274648
09/09/2014,13.5,12.61,14.53,9.380635556,8.878889311,9.939980588
10/09/2014,12.88,12.32,14.12,9.348311922,8.846502075,10.19892989
11/09/2014,12.8,12.27,14.03,9.351788906,8.836093783,10.12368586
12/09/2014,13.31,12.64,14.67,7.539554718,7.038085405,8.254166075
15/09/2014,14.12,13.12,16.19,7.496704843,6.970755757,8.664275257
16/09/2014,12.73,12.31,14.92,7.520945021,7.053816371,8.807445887
17/09/2014,12.65,11.77,13.85,6.987540689,6.629693355,8.454608561
18/09/2014,12.03,10.99,13.51,7.129887117,6.876927437,8.711266236
19/09/2014,12.11,11.03,13.8,6.947002098,6.752378946,8.627769395
22/09/2014,13.69,12.17,15.51,6.518052356,6.165384653,8.766622769
23/09/2014,14.93,13.39,16.46,6.681938631,6.466803277,8.634138229
24/09/2014,13.27,12.01,15.25,7.041060086,6.975480996,9.151268652
25/09/2014,15.64,14.02,18.12,8.231509985,8.118593692,10.51576361
26/09/2014,14.85,13.25,16.85,8.505826546,8.540938151,10.92995002
29/09/2014,15.98,13.93,18.03,8.537775461,8.525248225,10.85712918
30/09/2014,16.309999,14.33,18.26,8.211653645,7.972311996,10.59028082
01/10/2014,16.709999,14.76,19.21,8.948449852,8.833381616,11.47178011
02/10/2014,16.16,14.19,18.63,8.919587109,8.774532142,11.47199913
03/10/2014,14.55,12.98,17.54,9.4498805,9.427872495,11.85246647
06/10/2014,15.46,13.36,17.98,9.443119424,9.410251656,11.87200045
07/10/2014,17.200001,14.86,19.17,10.31823504,10.4161665,12.53635264
08/10/2014,15.11,13.36,17.26,11.48849637,11.44277592,13.91337041
09/10/2014,18.76,15.7,19.77,12.9554792,12.78691583,14.83534211
10/10/2014,21.24,17.11,22.62,13.36484622,12.92294018,16.47819317
13/10/2014,24.639999,16.66,25.72,14.1588555,13.49687148,17.09780118
14/10/2014,22.790001,15.92,25,14.16537048,13.48711548,17.07292515
15/10/2014,25.27,17.4,27.05,14.35682403,13.83340245,17.08389935
16/10/2014,25.200001,19.63,26.73,14.3499961,13.83960758,17.15371793
17/10/2014,21.99,17.06,23.13,14.75588543,14.58102524,17.50142022
20/10/2014,18.57,16.78,20.32,14.96543562,14.57840768,17.98201828
21/10/2014,16.08,14.69,18.22,15.89186674,14.97518229,19.37176441
22/10/2014,17.870001,16.23,19.96,15.99719609,15.18394598,19.29304553
23/10/2014,16.530001,15.27,18.78,16.38780921,15.65186738,19.83306782
24/10/2014,16.110001,14.91,17.93,16.42415936,15.77334204,19.88009294
27/10/2014,16.040001,14.97,17.94,16.42863487,15.75724953,19.68373312
28/10/2014,14.39,13.71,16.6,16.64836907,15.99443957,19.97678679
29/10/2014,15.15,13.73,16.78,16.64897583,15.99787642,20.00395807
30/10/2014,14.52,13.53,16.61,16.68649824,16.33358709,19.9063099
31/10/2014,14.03,13.21,15.81,17.02881792,16.6597222,20.31681459
03/11/2014,14.73,13.99,16.42,16.86973345,16.5676071,20.1450403
04/11/2014,14.89,14.02,16.58,16.80647702,16.45251778,20.1536683
05/11/2014,14.17,13.46,16.34,16.73421885,16.32906655,19.9214789
06/11/2014,13.67,13.14,15.68,16.10190688,15.75364628,18.97235006
07/11/2014,13.12,12.61,14.71,15.90923976,15.49478247,18.68139644
10/11/2014,12.67,12.44,14.3,15.91781566,15.49241927,18.70653161
11/11/2014,12.92,12.61,14.32,15.89860591,15.48496841,18.72199796
12/11/2014,13.02,12.85,14.33,15.42928755,14.94586351,18.14906022
13/11/2014,13.79,12.85,14.55,15.43005165,14.96064875,18.19180203
14/11/2014,13.31,12.82,15.16,15.08705341,14.52428665,17.95797374
17/11/2014,13.99,13.2,15.53,15.08173819,14.52270089,17.95683422
18/11/2014,13.86,13.22,15.38,14.50702911,13.77443403,17.57663637
19/11/2014,13.96,13.49,15.71,13.60260308,12.92436835,16.55921424
20/11/2014,13.58,13.12,14.87,12.22688608,11.60608381,15.79458647
21/11/2014,12.9,12.57,14.71,11.86532242,11.52850442,14.07769195
24/11/2014,12.62,12.37,14.25,10.89471016,10.84697615,13.45699071
25/11/2014,12.25,12.15,14.12,10.89019783,10.84658043,13.45829848
26/11/2014,12.07,12.19,13.64,10.66518247,10.4018201,13.4797835
28/11/2014,13.33,13.27,14.74,10.69052487,10.39251709,13.45221487
01/12/2014,14.16,14.13,16.57,10.2108315,9.290193767,13.31121645
02/12/2014,12.85,13.28,15.66,10.03312643,9.433868858,12.70769841
03/12/2014,12.5,13.07,15.08,8.346777635,8.650383729,10.20503974
04/12/2014,12.38,13,14.98,8.081247333,8.228082291,10.08049152
05/12/2014,11.89,11.98,14.37,7.268022175,7.352796148,8.970003273
08/12/2014,14.21,14.25,16.03,7.284799204,7.21783446,8.990683495
09/12/2014,15.35,14.92,16.43,7.272114897,7.262472698,9.05394458
10/12/2014,18.530001,17.51,19.47,7.960397114,7.830355899,9.236475927
11/12/2014,20.08,18.75,20.4,8.058212982,7.881525189,9.285594216
12/12/2014,21.08,20.45,22.51,9.151848881,8.652820068,9.802501805
15/12/2014,20.42,19.39,22.08,8.693386759,8.177411354,9.37461696
16/12/2014,23.57,21.48,24.06,9.03477285,8.382962668,10.47068563
17/12/2014,19.440001,19.19,20.86,10.75867085,9.700614614,11.72355211
18/12/2014,16.809999,16.39,17.23,12.70687553,11.86462465,13.72732907
19/12/2014,16.49,16.05,16.89,12.72877359,11.81583691,13.7395668
22/12/2014,15.25,14.3,16.56,12.77619117,12.07672414,13.760863
23/12/2014,14.8,14.12,16.81,12.75419366,12.10402492,13.75295805
24/12/2014,14.37,14.22,16.47,12.75265908,12.10439952,13.73334605
26/12/2014,14.5,14.01,16.27,12.78706761,12.11021101,13.88081176
29/12/2014,15.06,14.49,16.8,12.78858472,12.0943296,13.82484684
30/12/2014,15.92,14.81,16.97,12.8666437,12.12313798,13.95146139
31/12/2014,19.200001,16.63,19.64,13.20740159,12.39250964,14.27497823
02/01/2015,17.790001,16.07,19.2,13.12368511,12.37607635,14.14673457
05/01/2015,19.92,17.88,20.72,14.14585824,13.49684421,14.86203788
06/01/2015,21.120001,18.46,21.85,14.36746856,13.65660315,15.20835398
07/01/2015,19.309999,17.32,20.16,14.67929612,14.03206146,15.58569873
08/01/2015,17.01,15.77,18.15,15.54580085,15.00951219,16.4117727
09/01/2015,17.549999,16.27,18.4,15.73191812,15.26098349,16.51514828
12/01/2015,19.6,17.01,19.87,15.88504079,15.34086185,16.66073754
13/01/2015,20.559999,17.61,20.71,15.88552996,15.34734805,16.60971533
14/01/2015,21.48,18.53,21.41,15.85152334,15.62908848,16.33209397
15/01/2015,22.389999,19,22.72,15.96968343,15.63944159,16.75298236
16/01/2015,20.950001,18.27,21.22,16.40054267,15.95318906,17.15459171
20/01/2015,19.889999,18.44,20.69,16.4032374,15.95201787,17.27462813
21/01/2015,18.85,17.64,20.02,16.45338518,15.93679352,17.33542595
22/01/2015,16.4,15.43,17.08,16.90788112,16.41409606,18.02248366
23/01/2015,16.66,15.84,17.06,16.98248703,16.55356226,17.99624856
26/01/2015,15.52,15.08,16.97,16.3248664,15.96822017,17.36960936
27/01/2015,17.219999,16.85,19.22,16.72808725,16.63518224,18.85006211
28/01/2015,20.440001,19.34,21.39,16.52410338,16.13629264,18.65480632
29/01/2015,18.76,16.8,19.48,16.65242521,16.49296356,18.65143407
30/01/2015,20.969999,19.95,21.59,16.89462601,16.91215829,18.18613695
02/02/2015,19.43,18.86,20.79,16.27107795,16.52481004,17.60620204
03/02/2015,17.33,16.94,18.81,15.29106182,15.79780313,16.33445721
04/02/2015,18.33,17.51,19.16,15.28113577,15.79220133,16.31582397
05/02/2015,16.85,16.48,18.18,15.53029805,15.97274173,16.4719959
06/02/2015,17.290001,16.97,18.41,15.55363057,15.96876164,16.54969788
09/02/2015,18.549999,17.94,19.12,15.60221272,16.04313278,16.5701807
10/02/2015,17.23,17.03,17.46,15.87709812,16.20011381,17.03474266
11/02/2015,16.959999,16.94,17.39,15.87513567,16.1985635,17.06938334
12/02/2015,15.34,15.8,16.1,16.0569564,16.27290798,17.28896206
13/02/2015,14.69,14.85,15.15,15.82056201,16.08513993,17.17450928
17/02/2015,15.8,15.48,15.96,15.8270295,16.09073875,17.16975644
18/02/2015,15.45,15.16,15.9,14.91441164,15.16556074,16.50471724
19/02/2015,15.29,14.97,15.44,14.69321411,15.0286743,16.19029217
20/02/2015,14.3,13.88,14.67,14.41118176,14.81413705,15.94697891
23/02/2015,14.56,14.03,14.87,13.44658614,13.82743077,14.93281914
24/02/2015,13.69,13.05,14.26,13.24830434,13.62960136,14.8163874
25/02/2015,13.84,13.18,14.38,13.04086537,13.54024008,14.52968263
26/02/2015,13.91,13.31,14.33,13.0264602,13.53384807,14.59607111
27/02/2015,13.34,13.23,14.62,12.94543535,13.24497182,14.5947716
02/03/2015,13.04,12.96,14.27,12.78872848,13.3608004,14.32577657
03/03/2015,13.86,13.47,14.98,12.25333718,13.04366215,13.92307729
04/03/2015,14.23,13.89,15.59,12.31097995,13.15321552,13.80129484
05/03/2015,14.04,13.6,15.22,12.23927221,13.15203694,13.73177936
06/03/2015,15.2,14.7,16.75,12.1280517,13.20843969,13.08080416
09/03/2015,15.06,14.35,16.44,12.0773911,13.20065763,13.10154309
10/03/2015,16.690001,15.67,18.02,13.01825309,14.24682556,14.2124378
11/03/2015,16.870001,16.14,18.42,12.43897483,13.4290762,12.19392742
12/03/2015,15.42,14.84,17.15,12.35993278,13.70830557,12.24540433
13/03/2015,16,15.44,17.55,12.17502596,13.38102422,11.9898907
16/03/2015,15.61,15.3,16.91,12.22449429,13.24216439,12.34840421
17/03/2015,15.66,15.42,16.6,11.67262178,12.98743875,12.03029666
18/03/2015,13.97,13.79,14.99,11.4522342,12.50144868,12.10328364
19/03/2015,14.07,13.94,14.71,11.47593526,12.64132908,12.09432975
20/03/2015,13.02,13.03,13.82,11.3852401,12.45539917,12.03401072
23/03/2015,13.41,13.42,14.44,11.35333611,12.41802533,11.91741586
24/03/2015,13.62,13.64,14.62,11.42581129,12.43517671,11.92392393
25/03/2015,15.44,15.38,17.33,11.78052079,13.09955403,12.90045651
26/03/2015,15.8,15.52,17.5,11.80065294,13.11569845,12.88848809
27/03/2015,15.07,15.06,16.89,11.48535026,13.00540674,12.48288198
30/03/2015,14.51,14.48,16.06,11.96228896,13.68129261,12.69695688
31/03/2015,15.29,15.41,17.29,12.22213907,14.0495226,13.10573696
01/04/2015,15.11,15.25,17.35,12.2757165,14.10400096,13.186169
02/04/2015,14.67,15.04,16.72,12.31442182,14.12642556,13.11734925
06/04/2015,14.74,14.86,16.58,12.33535222,14.03660241,13.16742933
07/04/2015,14.78,14.79,16.39,12.34950634,14.03181328,13.16874867
08/04/2015,13.98,14.34,15.45,12.34809543,13.96073195,13.33903399
09/04/2015,13.09,13.75,14.7,12.41350944,13.98822712,13.45007212
10/04/2015,12.58,13.34,14.1,12.49744265,14.07810395,13.42819192
13/04/2015,13.94,14.49,15.45,12.53853812,14.07750261,13.38106925
14/04/2015,13.67,13.93,15.46,12.42122466,13.88846564,13.11414048
15/04/2015,12.84,13.23,14.63,12.44117713,13.87630114,13.13999053
16/04/2015,12.6,12.81,14.5,12.37804659,13.77280243,13.11631856
17/04/2015,13.89,14.27,16.03,12.80012441,14.46778208,13.82663603
20/04/2015,13.3,13.45,14.86,12.41497821,14.1757123,14.08670275
21/04/2015,13.25,13.77,14.93,12.36967734,14.06222766,14.1102603
22/04/2015,12.71,13.52,14.68,11.44628144,13.07944502,13.09050928
23/04/2015,12.48,13.39,14.22,11.45318255,13.07574734,13.03686484
24/04/2015,12.29,13.3,14.2,10.87487067,12.36363366,13.4383084
27/04/2015,13.12,13.96,15.18,10.79831816,12.15450607,13.38349965
28/04/2015,12.41,13.38,14.88,10.09268942,11.62766475,12.86768529
29/04/2015,13.39,14.1,15.47,10.10502699,11.50422789,12.98039346
30/04/2015,14.55,15.09,16.51,9.915242988,11.33879995,13.47687552
01/05/2015,12.7,13.79,15.07,10.3121248,11.5728172,14.12986858
04/05/2015,12.85,13.88,15.15,10.0121452,11.2729868,13.97830686
05/05/2015,14.31,14.82,16.66,10.57153923,11.49988903,14.73399352
06/05/2015,15.15,15.45,17.79,10.50042685,11.46183926,14.83193808
07/05/2015,15.13,15.37,17.37,9.677317753,10.5348245,13.33479053
08/05/2015,12.86,13.54,15.38,10.41102,11.36635496,13.82284018
11/05/2015,13.85,13.84,15.56,10.49256856,11.43460487,13.83348912
12/05/2015,13.86,13.8,15.96,9.911964763,10.60608179,13.47506475
13/05/2015,13.76,13.7,15.62,9.578942655,10.10380616,13.08328647
14/05/2015,12.74,12.9,14.31,10.00977154,10.48526513,13.74866333
15/05/2015,12.38,12.44,13.89,9.95984973,10.43598358,13.74503966
18/05/2015,12.73,12.85,13.95,9.813773232,10.26653297,13.59630894
19/05/2015,12.85,12.82,14.15,9.797336045,10.26838544,13.60146078
20/05/2015,12.88,12.87,14,9.770161883,10.2678765,13.43451249
21/05/2015,12.11,12.46,13.38,9.708046689,10.22745961,13.39653239
22/05/2015,12.13,12.59,13.23,9.612049085,10.13791607,13.34446539
26/05/2015,14.06,14.14,15.15,9.975414317,10.50105411,13.76262741
27/05/2015,13.27,13.51,13.96,10.31202757,10.6373636,14.53500911
28/05/2015,13.31,13.58,14.22,10.21011149,10.58356179,14.44179759
29/05/2015,13.84,13.92,14.75,10.37058393,10.74275942,14.5428292
01/06/2015,13.97,14.14,14.98,9.856874165,9.778649427,13.88990459
02/06/2015,14.24,14.37,15.46,9.491009216,9.182862767,13.21105208
03/06/2015,13.66,13.83,15.03,9.50117042,9.138686749,13.17357286
04/06/2015,14.71,15.06,15.79,9.713097871,9.431606785,13.24171174
05/06/2015,14.21,14.66,15.77,9.697968302,9.469568054,13.21479655
08/06/2015,15.29,15.34,16.94,9.856241647,9.558585724,12.97820997
09/06/2015,14.47,14.96,16.49,9.783637389,9.534740303,12.95903226
10/06/2015,13.22,13.56,15.07,10.35649913,10.2194775,13.48647177
11/06/2015,12.85,13.15,14.64,10.3119262,10.16886054,13.37506593
12/06/2015,13.78,13.85,15.16,10.09094457,9.933926316,12.69383547
15/06/2015,15.39,15.38,16.34,9.674703308,9.634937418,12.03622712
16/06/2015,14.81,14.92,16,9.777162525,9.781822108,12.12746271
17/06/2015,14.5,14.57,15.41,9.173424374,9.525672012,11.1976574
18/06/2015,13.19,13.45,13.88,9.524776689,9.862320033,11.75655157
19/06/2015,13.96,13.82,14.61,9.585809812,9.901592419,11.72709301
22/06/2015,12.74,12.97,13.83,8.932774618,9.065611762,11.28070877
23/06/2015,12.11,12.47,13.52,8.812066793,8.970032302,11.20947964
24/06/2015,13.26,13.63,14.24,9.025721726,9.391285345,11.25336873
25/06/2015,14.01,14.38,14.85,9.066343302,9.46955751,11.26713609
26/06/2015,14.02,14.15,15.33,8.511824018,9.002014876,10.51134932
29/06/2015,18.85,18.69,19.81,10.43910842,10.62735572,12.49096748
30/06/2015,18.23,18.3,19.34,10.43016304,10.62600225,12.48300074
01/07/2015,16.09,16.39,17.56,10.62048295,10.86503242,12.65129214
02/07/2015,16.790001,17,17.66,10.61743357,10.86610897,12.65381223
06/07/2015,17.01,17.09,17.91,10.65474008,10.89269575,12.59478303
07/07/2015,16.09,16.27,17.34,10.78009644,10.96656988,12.6123763
08/07/2015,19.66,19.24,20.07,11.42910552,11.36978646,13.14298283
09/07/2015,19.969999,19.17,20.32,11.13562718,11.2146034,12.25985077
10/07/2015,16.83,16.84,17.92,11.68997043,11.73269781,13.05543476
13/07/2015,13.9,13.66,15.02,11.98283349,12.11693881,13.82476949
14/07/2015,13.37,13.03,14.27,12.03735001,12.16919041,13.92325346
15/07/2015,13.23,13.05,14.17,12.03568536,12.16073923,13.9019829
16/07/2015,12.11,12.31,12.59,12.24239941,12.16874286,14.5225634
17/07/2015,11.95,12.11,12.93,11.98886866,11.86931515,14.97242299
20/07/2015,12.25,12.79,14.03,11.98372542,11.836618,15.001103
21/07/2015,12.22,12.8,14.49,11.90017072,12.1121399,14.71038229
22/07/2015,12.12,12.69,14.17,11.91965851,12.16226974,15.04646971
23/07/2015,12.64,13.36,14.14,11.5153308,11.69573055,14.61825492
24/07/2015,13.74,13.99,15.85,11.91520331,11.98033909,14.89460925
27/07/2015,15.6,15.79,17.49,11.8601955,11.95347429,14.92518729
28/07/2015,13.44,14.1,15.51,12.31894167,12.23853201,15.09564008
29/07/2015,12.5,13.28,14.96,12.39097691,12.26127794,15.08196519
30/07/2015,12.13,12.96,14.44,12.37768889,12.25115029,15.0962563
31/07/2015,12.12,12.96,14.59,12.05832727,11.93570485,14.54800815
03/08/2015,12.56,13.62,15.18,11.98661809,11.92318591,14.51000016
04/08/2015,13,13.95,15.67,11.87365866,11.8315066,14.39963497
05/08/2015,12.51,13.76,15.13,11.90649862,11.82633009,14.56459648
06/08/2015,13.77,14.76,16.9,11.92777787,11.65145802,15.20924
07/08/2015,13.39,14.67,16.9,11.92574529,11.61292339,15.20367904
10/08/2015,12.23,13.7,15.87,12.48962556,12.2595887,15.46188809
11/08/2015,13.71,15.3,17.45,11.27340772,11.42338483,14.4073002
12/08/2015,13.61,15.63,17.24,11.25041621,11.41701516,14.39279049
13/08/2015,13.49,14.67,16.95,11.07552868,11.18814468,14.24406852
14/08/2015,12.83,14.13,16.41,11.13305244,11.23806633,14.26028728
17/08/2015,13.02,13.81,15.55,11.17915479,11.26849475,14.40914024
18/08/2015,13.79,14.3,16,11.06554899,11.178177,14.47538632
19/08/2015,15.25,15.68,17.36,10.24089865,10.67800602,13.70352693
20/08/2015,19.139999,19.73,21.61,11.90984354,12.22682584,15.90864066
21/08/2015,28.030001,28.03,30.2,14.63806746,14.80829573,19.66389044
24/08/2015,40.740002,33.11,42.95,18.28867096,17.72169932,21.97642731
25/08/2015,36.02,34.51,38.32,18.65927755,18.07105361,21.95501525
26/08/2015,30.32,29.61,31.37,21.81992674,21.39450963,26.402833
27/08/2015,26.1,25.51,28.46,22.81020435,22.35273242,27.04078392
28/08/2015,26.049999,25.31,28.75,22.80863353,22.34713086,26.71304388
31/08/2015,28.43,27.01,29.92,22.93685007,22.4355396,26.93799531
01/09/2015,31.4,29.8,32.95,24.45513941,23.7228942,28.38291828
02/09/2015,26.09,25.2,28.41,25.01367849,24.28019254,29.30341692
03/09/2015,25.610001,24.83,28.1,24.9618071,24.20659113,29.31232743
04/09/2015,27.799999,26.92,28.92,25.16363202,24.53709991,29.37169595
08/09/2015,24.9,24.86,26.56,26.139172,25.43551803,30.40525347
09/09/2015,26.23,25.4,27.51,26.20292433,25.58682945,30.47774332
10/09/2015,24.370001,24.77,26.44,26.16168526,25.54600181,30.58713919
11/09/2015,23.200001,23,25.02,26.19398646,25.6107783,30.62218805
14/09/2015,24.25,23.5,25.44,26.21252425,25.61781845,30.63147516
15/09/2015,22.540001,21.87,24.02,26.46295461,25.89281424,30.82226445
16/09/2015,21.35,20.51,22.58,26.57496387,25.99632648,30.85050483
17/09/2015,21.139999,21.44,22.63,26.56999736,26.02028404,30.77162763
18/09/2015,22.280001,21.36,23.6,26.8861147,26.42937032,30.68620103
21/09/2015,20.139999,19.4,22.5,26.90576154,26.51138129,30.69247959
22/09/2015,22.440001,21.14,24.58,26.88654585,26.3919811,30.78402906
23/09/2015,22.129999,20.8,23.78,26.7500744,26.1751362,30.55518748
24/09/2015,23.469999,22.12,24.72,26.76640943,26.21248309,30.55321362
25/09/2015,23.620001,21.94,25.16,26.76419811,26.29062252,30.64788283
28/09/2015,27.629999,25.06,28.99,27.75556986,26.84671234,31.74852863
29/09/2015,26.83,24.43,28.94,27.7167455,26.83681567,31.69841817
30/09/2015,24.5,22.53,26.82,28.25251472,27.16614799,32.41123818
01/10/2015,22.549999,21.59,25.58,28.15684392,27.03344835,32.36066943
02/10/2015,20.940001,19.95,23.71,27.79610633,26.60386553,31.75571551
05/10/2015,19.540001,18.87,22.82,26.74895153,25.58048787,29.54899194
06/10/2015,19.4,18.52,22.65,24.20948269,23.38960831,27.49252107
07/10/2015,18.4,17.64,21.78,24.00341902,23.18435645,27.50500414
08/10/2015,17.42,16.96,20.91,21.32394024,20.2972785,23.29347999
09/10/2015,17.08,16.56,20.5,20.12865184,19.21256403,22.18345404
12/10/2015,16.17,14.59,19.01,20.131273,19.22827376,22.19719366
13/10/2015,17.67,16.2,20.15,20.08148701,19.14241186,21.98226499
14/10/2015,18.030001,16.42,20.71,18.21137537,17.48449163,20.08331761
15/10/2015,16.049999,14.7,18.07,17.94647145,17.07470655,19.04660032
16/10/2015,15.05,14.37,17.2,17.99212514,17.11574176,19.03692064
19/10/2015,14.98,14.14,16.86,17.43510852,16.42456821,18.79018536
20/10/2015,15.75,14.72,17.95,15.85254691,14.8481123,16.96376868
21/10/2015,16.700001,15.72,18.98,15.42497581,14.2645366,16.70292798
22/10/2015,14.45,14.25,15.63,16.08769415,15.1948045,17.46883502
23/10/2015,14.46,14.19,16.6,16.35062194,15.30935736,19.03615969
26/10/2015,15.29,15,17.75,16.31702638,15.27503099,19.01614742
27/10/2015,15.43,15.33,17.92,15.90482162,14.74363085,18.70506284
28/10/2015,14.33,14.42,16.94,16.07398927,14.90149889,18.80174262
29/10/2015,14.61,14.62,17.17,16.05737107,14.86369751,18.80778944
30/10/2015,15.07,15.08,17.3,15.42189863,14.06279312,18.4194318
02/11/2015,14.15,14.29,16.56,15.74569193,14.14830628,18.71884183
03/11/2015,14.54,14.54,16.77,15.35595977,13.86841254,18.27769364
04/11/2015,15.51,15.27,17.22,15.37884282,13.8634817,18.27788489
05/11/2015,15.05,14.92,17.2,15.35143193,13.79290075,18.28060535
06/11/2015,14.33,14.2,16.36,15.35116895,13.66423918,18.11451244
09/11/2015,16.52,15.99,18.03,13.72692117,12.81823188,16.40303353
10/11/2015,15.29,15.26,17.32,13.72925237,12.79767389,16.36401739
11/11/2015,16.059999,15.69,17.72,12.60166825,12.10446543,14.82541941
12/11/2015,18.370001,17.55,18.92,13.22558622,12.79770836,15.10355736
13/11/2015,20.08,19.17,21.24,12.97123906,12.74351361,15.22013355
16/11/2015,18.16,17.42,18.79,12.60200463,12.23700299,15.14570507
17/11/2015,18.84,17.8,19.34,12.56501789,12.23516688,15.05505498
18/11/2015,16.85,16.36,17.76,13.20600485,12.73187914,15.94824668
19/11/2015,16.99,16.18,17.94,12.96041186,12.50902668,15.90957957
20/11/2015,15.47,14.92,17.03,13.0056752,12.58419161,15.97157098
23/11/2015,15.62,15.15,17.31,13.00534593,12.56870463,15.96590889
24/11/2015,15.93,15.3,17.48,12.85889571,12.54426925,15.84879964
25/11/2015,15.19,14.79,16.98,12.78609273,12.25767203,15.84519394
27/11/2015,15.12,15.13,17.13,12.0408869,11.68334492,15.12257626
30/11/2015,16.129999,15.83,18.1,12.04315263,11.6860052,15.0956386
01/12/2015,14.67,15,17.15,12.43437363,12.00382149,15.3568624
02/12/2015,15.91,15.84,17.83,12.82965519,12.27393934,15.38865638
03/12/2015,18.110001,17.6,19.72,13.38296411,12.92107741,16.07402805
04/12/2015,14.81,14.96,16.66,13.83001053,13.24046215,16.46279155
07/12/2015,15.84,15.71,17.6,13.6070828,13.11911601,14.5746305
08/12/2015,17.6,17.31,18.84,13.72527767,13.3797218,14.56864302
09/12/2015,19.610001,18.5,20.45,13.88762724,13.42043554,15.23398315
10/12/2015,19.34,18.21,20.11,13.47279883,13.08857975,15.09138558
11/12/2015,24.389999,22.57,24.38,14.60095207,14.04346885,16.45829905
14/12/2015,22.73,20.89,23.11,14.59945744,14.06973863,16.53359443
15/12/2015,20.950001,19.26,21.51,14.518007,14.0506347,16.26445885
